primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
routing,2021-07,8,19,0,3.9296242188439243,4.03919210441661,0.5625,0.125,8.0,0.0,8.0,0.125,0,0,-1.0265186621478888
routing,2021-08,16,20,0,3.9296242188439243,3.990464805478683,0.53125,0.25,16.0,0.125,16.0,0.125,0,0,-1.0265186621478888
routing,2021-09,7,21,0,3.9296242188439243,4.010325587716186,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
routing,2021-10,13,22,0,3.9296242188439243,4.020162008175101,0.5384615384615384,0.3076923076923077,13.0,0.15384615384615385,13.0,0.15384615384615385,0,0,-1.0265186621478888
routing,2021-11,10,23,0,3.9296242188439243,3.8031053225783324,0.55,0.2,10.0,0.5,10.0,-0.3,0,0,-1.0265186621478888
routing,2021-12,10,24,0,3.9296242188439243,3.8649860767311326,0.55,0.1,10.0,0.0,10.0,0.1,0,0,-1.0265186621478888
routing,2022-01,13,25,0,3.9296242188439243,3.9835463304759386,0.5384615384615384,0.0,13.0,0.23076923076923078,13.0,-0.23076923076923078,0,0,-1.0265186621478888
routing,2022-02,12,26,0,3.9296242188439243,3.90240008175469,0.5416666666666667,0.08333333333333333,12.0,0.08333333333333333,12.0,0.0,0,0,-1.0265186621478888
routing,2022-03,13,27,0,3.9296242188439243,3.8288044910289134,0.5384615384615384,0.07692307692307693,13.0,0.15384615384615385,13.0,-0.07692307692307693,0,0,-1.0265186621478888
routing,2022-04,15,28,0,3.9296242188439243,3.936089327445691,0.5333333333333333,0.06666666666666667,15.0,0.06666666666666667,15.0,0.0,0,0,-1.0265186621478888
routing,2022-05,10,29,0,3.9296242188439243,3.8075809313429914,0.55,0.0,10.0,0.1,10.0,-0.1,0,0,-1.0265186621478888
routing,2022-06,7,30,0,3.9296242188439243,3.913148880465798,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,0,0,-1.0265186621478888
routing,2022-07,15,31,0,3.9296242188439243,3.783264717082244,0.5333333333333333,0.13333333333333333,15.0,0.2,15.0,-0.06666666666666668,0,0,-1.0265186621478888
routing,2022-08,10,32,0,3.9296242188439243,4.006935336581671,0.55,0.1,10.0,0.2,10.0,-0.1,0,0,-1.0265186621478888
routing,2022-09,9,33,0,3.9296242188439243,4.085025539659139,0.5555555555555556,0.1111111111111111,9.0,0.2222222222222222,9.0,-0.1111111111111111,0,0,-1.0265186621478888
routing,2022-10,9,34,0,3.9296242188439243,3.9035819129882796,0.5555555555555556,0.1111111111111111,9.0,0.1111111111111111,9.0,0.0,0,0,-1.0265186621478888
routing,2022-11,9,35,0,3.9296242188439243,3.84089869252768,0.5555555555555556,0.1111111111111111,9.0,0.1111111111111111,9.0,0.0,0,0,-1.0265186621478888
routing,2022-12,10,36,0,3.9296242188439243,3.926167824993029,0.55,0.2,10.0,0.3,10.0,-0.09999999999999998,1,0,0.9169805168197676
routing,2023-01,8,37,0,3.9296242188439243,3.7955449238980745,0.5625,0.0,8.0,0.25,8.0,-0.25,1,0,1.0695356832578977
routing,2023-02,15,38,0,3.9296242188439243,3.9346392896023885,0.5333333333333332,0.2,15.0,0.13333333333333333,15.0,0.06666666666666668,1,0,1.0907751740780631
routing,2023-03,16,39,0,3.9296242188439243,3.883815160923767,0.53125,0.125,16.0,0.3125,16.0,-0.1875,1,0,1.1046366938343386
routing,2023-04,15,40,0,3.9296242188439243,3.7753200882022475,0.5333333333333333,0.2,15.0,0.3333333333333333,15.0,-0.1333333333333333,1,0,1.1241669951686228
routing,2023-05,5,41,0,3.9296242188439243,3.801217600960611,0.6000000000000001,0.0,5.0,0.4,5.0,-0.4,1,0,1.1129732943112054
routing,2023-06,10,42,0,3.9296242188439243,4.060643177721117,0.55,0.4,10.0,0.0,10.0,0.4,1,0,1.0867814541979803
routing,2023-07,8,43,0,3.9296242188439243,3.974161572249052,0.5625,0.125,8.0,0.25,8.0,-0.125,1,0,0.9898725818734395
routing,2023-08,10,44,0,3.9296242188439243,3.7969414219262925,0.55,0.1,10.0,0.2,10.0,-0.1,1,0,0.9253188388760717
routing,2023-09,16,45,0,3.9296242188439243,3.666348890254562,0.53125,0.0625,16.0,0.25,16.0,-0.1875,1,0,0.9335644841020355
routing,2023-10,11,46,0,3.9296242188439243,3.888185395332778,0.5454545454545454,0.2727272727272727,11.0,0.2727272727272727,11.0,0.0,1,0,0.9365620085004364
routing,2023-11,16,47,0,3.9296242188439243,3.8204569901249066,0.53125,0.3125,16.0,0.1875,16.0,0.125,1,0,0.9443248097036234
routing,2023-12,10,48,0,3.9296242188439243,3.9053883100026354,0.55,0.0,10.0,0.4,10.0,-0.4,1,0,0.931478609386297
routing,2024-01,9,49,0,3.9296242188439243,3.68186788004208,0.5555555555555556,0.1111111111111111,9.0,0.0,9.0,0.1111111111111111,1,0,0.9552453601877259
routing,2024-02,11,50,0,3.9296242188439243,3.8157904834704253,0.5454545454545454,0.09090909090909091,11.0,0.18181818181818182,11.0,-0.09090909090909091,1,0,0.9512597482887946
routing,2024-03,11,51,0,3.9296242188439243,3.989506362811225,0.5454545454545454,0.18181818181818182,11.0,0.2727272727272727,11.0,-0.09090909090909088,1,0,0.9241037505892032
routing,2024-04,3,52,0,3.9296242188439243,3.8662306551443932,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,0.893771288491975
routing,2024-05,12,53,0,3.9296242188439243,3.980838900117625,0.5416666666666666,0.08333333333333333,12.0,0.16666666666666666,12.0,-0.08333333333333333,1,0,0.9001548162587621
routing,2024-06,5,54,0,3.9296242188439243,4.057499107021468,0.6000000000000001,0.2,5.0,0.4,5.0,-0.2,1,0,0.9105996096502342
routing,2024-07,9,55,0,3.9296242188439243,3.8808974239093113,0.5555555555555556,0.1111111111111111,9.0,0.4444444444444444,9.0,-0.3333333333333333,1,0,0.8185696544784788
routing,2024-08,16,56,0,3.9296242188439243,3.9376716482266483,0.53125,0.0625,16.0,0.1875,16.0,-0.125,1,0,0.7943736899120964
routing,2024-09,5,57,0,3.9296242188439243,3.9110157595200192,0.6,0.0,5.0,0.2,5.0,-0.2,1,0,0.8537876941417065
routing,2024-10,11,58,0,3.9296242188439243,3.737688600213857,0.5454545454545454,0.09090909090909091,11.0,0.2727272727272727,11.0,-0.1818181818181818,1,0,0.9025263082320198
routing,2024-11,6,59,0,3.9296242188439243,3.78300895664513,0.5833333333333334,0.16666666666666666,6.0,0.3333333333333333,6.0,-0.16666666666666666,1,0,0.9175319513804596
routing,2024-12,10,60,0,3.9296242188439243,3.8386786407375175,0.55,0.2,10.0,0.1,10.0,0.1,1,0,0.9087605063697853
routing,2025-01,5,61,0,3.9296242188439243,4.069049004741246,0.6,0.0,5.0,0.2,5.0,-0.2,1,0,0.9618948738827183
routing,2025-02,6,62,0,3.9296242188439243,3.8047565924292734,0.5833333333333334,0.0,6.0,0.3333333333333333,6.0,-0.3333333333333333,1,0,0.9649936190048208
routing,2025-03,8,63,0,3.9296242188439243,3.833364186602227,0.5625,0.5,8.0,0.0,8.0,0.5,1,0,0.9784754355606526
routing,2025-04,2,64,0,3.9296242188439243,3.4908726711090052,0.75,0.0,2.0,0.0,2.0,0.0,1,0,1.0402353442258345
routing,2025-05,10,65,0,3.9296242188439243,3.9687455604599764,0.55,0.1,10.0,0.1,10.0,0.0,1,0,0.9513853406830685
routing,2025-06,4,66,0,3.9296242188439243,3.936974327646789,0.625,0.5,4.0,0.0,4.0,0.5,1,0,1.058190044052818
routing,2025-07,4,67,0,3.9296242188439243,3.7578825559176208,0.625,0.25,4.0,0.5,4.0,-0.25,1,0,0.9884341600286033
routing,2025-08,3,68,0,3.9296242188439243,3.92504791154411,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,1.0250208709494477
routing,2025-09,4,69,0,3.9296242188439243,3.7559543752755253,0.625,0.0,4.0,0.25,4.0,-0.25,1,0,1.0338027031579542
routing,2025-10,1,70,0,3.9296242188439243,3.4933094480991387,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0313242330467107
routing,2025-11,1,71,0,3.9296242188439243,4.137634990552226,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1.0094705048817594
routing,2025-12,7,72,0,3.9296242188439243,3.8043697115045885,0.5714285714285713,0.0,6.0,,0.0,,1,0,0.9872705236107
shell,2020-01,8,1,1,4.204907136333471,4.363504892531262,0.5625,0.375,8.0,0.0,8.0,0.375,0,0,-1.0265186621478888
shell,2020-02,9,2,1,4.204907136333471,4.147605857434619,0.5555555555555556,0.3333333333333333,9.0,0.1111111111111111,9.0,0.2222222222222222,0,0,-1.0265186621478888
shell,2020-03,5,3,1,4.204907136333471,4.243570520290565,0.6000000000000001,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
shell,2020-04,7,4,1,4.204907136333471,4.238550688222398,0.5714285714285713,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,0,0,-1.0265186621478888
shell,2020-05,5,5,1,4.204907136333471,4.2330145681415035,0.6,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
shell,2020-06,7,6,1,4.204907136333471,4.182322846509864,0.5714285714285713,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,0,0,-1.0265186621478888
shell,2020-07,9,7,1,4.204907136333471,4.151572859129797,0.5555555555555556,0.1111111111111111,9.0,0.2222222222222222,9.0,-0.1111111111111111,0,0,-1.0265186621478888
shell,2020-08,3,8,1,4.204907136333471,4.207060929367294,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
shell,2020-09,5,9,1,4.204907136333471,4.0753082666719695,0.6000000000000001,0.6,5.0,0.2,5.0,0.39999999999999997,0,0,-1.0265186621478888
shell,2020-10,2,10,1,4.204907136333471,4.357765215636503,0.75,0.5,2.0,0.0,2.0,0.5,0,0,-1.0265186621478888
shell,2020-11,7,11,1,4.204907136333471,4.144596605314709,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,0,0,-1.0265186621478888
shell,2020-12,11,12,1,4.204907136333471,4.338424532930618,0.5454545454545454,0.18181818181818182,11.0,0.18181818181818182,11.0,0.0,0,0,-1.0265186621478888
shell,2021-01,15,13,1,4.204907136333471,4.158577355795126,0.5333333333333333,0.4666666666666667,15.0,0.13333333333333333,15.0,0.33333333333333337,0,0,-1.0265186621478888
shell,2021-02,9,14,1,4.204907136333471,4.271126205888017,0.5555555555555556,0.2222222222222222,9.0,0.3333333333333333,9.0,-0.1111111111111111,0,0,-1.0265186621478888
shell,2021-03,10,15,1,4.204907136333471,4.1266584132044795,0.55,0.0,10.0,0.1,10.0,-0.1,0,0,-1.0265186621478888
shell,2021-04,3,16,1,4.204907136333471,4.054918933370317,0.6666666666666666,0.6666666666666666,3.0,0.3333333333333333,3.0,0.3333333333333333,0,0,-1.0265186621478888
shell,2021-05,6,17,1,4.204907136333471,4.3929922763303315,0.5833333333333334,0.5,6.0,0.3333333333333333,6.0,0.16666666666666669,0,0,-1.0265186621478888
shell,2021-06,4,18,1,4.204907136333471,4.2938559173504185,0.625,0.5,4.0,0.0,4.0,0.5,0,0,-1.0265186621478888
shell,2021-07,3,19,1,4.204907136333471,4.191790752424807,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
shell,2021-08,5,20,1,4.204907136333471,4.060062146136136,0.6000000000000001,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
shell,2021-09,8,21,1,4.204907136333471,4.27029761625513,0.5625,0.25,8.0,0.25,8.0,0.0,0,0,-1.0265186621478888
shell,2021-10,3,22,1,4.204907136333471,4.199840391524506,0.6666666666666666,0.3333333333333333,3.0,0.6666666666666666,3.0,-0.3333333333333333,0,0,-1.0265186621478888
shell,2021-11,5,23,1,4.204907136333471,4.187569962460968,0.6,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
shell,2021-12,7,24,1,4.204907136333471,4.25160090143999,0.5714285714285713,0.2857142857142857,7.0,0.2857142857142857,7.0,0.0,0,0,-1.0265186621478888
shell,2022-01,4,25,1,4.204907136333471,4.201069542367699,0.625,0.5,4.0,0.25,4.0,0.25,0,0,-1.0265186621478888
shell,2022-02,5,26,1,4.204907136333471,4.054458693941134,0.6,0.4,5.0,0.6,5.0,-0.19999999999999996,0,0,-1.0265186621478888
shell,2022-03,3,27,1,4.204907136333471,4.165602333217731,0.6666666666666666,0.0,3.0,0.6666666666666666,3.0,-0.6666666666666666,0,0,-1.0265186621478888
shell,2022-04,9,28,1,4.204907136333471,4.159359661478668,0.5555555555555556,0.2222222222222222,9.0,0.0,9.0,0.2222222222222222,0,0,-1.0265186621478888
shell,2022-05,3,29,1,4.204907136333471,4.324578236382405,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,0,0,-1.0265186621478888
shell,2022-06,11,30,1,4.204907136333471,4.15731606628117,0.5454545454545454,0.2727272727272727,11.0,0.18181818181818182,11.0,0.09090909090909088,0,0,-1.0265186621478888
shell,2022-07,4,31,1,4.204907136333471,4.257297836312115,0.625,0.0,4.0,0.0,4.0,0.0,0,0,-1.0265186621478888
shell,2022-08,7,32,1,4.204907136333471,4.208734647715334,0.5714285714285713,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,0,0,-1.0265186621478888
shell,2022-09,4,33,1,4.204907136333471,4.0336042875777345,0.625,0.25,4.0,0.25,4.0,0.0,0,0,-1.0265186621478888
shell,2022-10,3,34,1,4.204907136333471,4.199133442061999,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,0,0,-1.0265186621478888
shell,2022-11,6,35,1,4.204907136333471,4.270518639060419,0.5833333333333334,0.0,6.0,0.0,6.0,0.0,0,0,-1.0265186621478888
shell,2022-12,3,36,1,4.204907136333471,4.102881014430282,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,0.9169805168197676
shell,2023-01,8,37,1,4.204907136333471,4.123313022941966,0.5625,0.25,8.0,0.125,8.0,0.125,1,1,1.0695356832578977
shell,2023-02,7,38,1,4.204907136333471,4.019306637222079,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,1,1.0907751740780631
shell,2023-03,4,39,1,4.204907136333471,3.9375219488809665,0.625,0.5,4.0,0.25,4.0,0.25,1,1,1.1046366938343386
shell,2023-04,4,40,1,4.204907136333471,4.108712347019713,0.625,0.0,4.0,0.0,4.0,0.0,1,1,1.1241669951686228
shell,2023-05,7,41,1,4.204907136333471,4.145574573647413,0.5714285714285713,0.5714285714285714,7.0,0.5714285714285714,7.0,0.0,1,1,1.1129732943112054
shell,2023-06,2,42,1,4.204907136333471,4.326653154328244,0.75,0.5,2.0,0.5,2.0,0.0,1,1,1.0867814541979803
shell,2023-07,6,43,1,4.204907136333471,3.98911837729092,0.5833333333333334,0.3333333333333333,6.0,0.16666666666666666,6.0,0.16666666666666666,1,1,0.9898725818734395
shell,2023-08,5,44,1,4.204907136333471,4.003910172220148,0.6000000000000001,0.2,5.0,0.0,5.0,0.2,1,1,0.9253188388760717
shell,2023-09,3,45,1,4.204907136333471,4.315458693217718,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9335644841020355
shell,2023-10,3,46,1,4.204907136333471,4.251022363563568,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,1,0.9365620085004364
shell,2023-11,3,47,1,4.204907136333471,4.099661785614579,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,0.9443248097036234
shell,2023-12,2,48,1,4.204907136333471,4.549357671096779,0.75,0.5,2.0,0.5,2.0,0.0,1,1,0.931478609386297
shell,2024-01,6,49,1,4.204907136333471,3.9639179339335775,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,1,1,0.9552453601877259
shell,2024-02,3,50,1,4.204907136333471,4.109530847917148,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9512597482887946
shell,2024-03,2,51,1,4.204907136333471,4.108954811233907,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9241037505892032
shell,2024-04,3,52,1,4.204907136333471,4.154163636940766,0.6666666666666666,0.3333333333333333,3.0,1.0,3.0,-0.6666666666666667,1,1,0.893771288491975
shell,2024-05,4,53,1,4.204907136333471,4.066026827656032,0.625,0.0,4.0,0.0,4.0,0.0,1,1,0.9001548162587621
shell,2024-06,2,54,1,4.204907136333471,4.157745166462077,0.75,0.0,2.0,1.0,2.0,-1.0,1,1,0.9105996096502342
shell,2024-07,1,55,1,4.204907136333471,3.9399993931245287,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.8185696544784788
shell,2024-08,2,56,1,4.204907136333471,3.8893621400412424,0.75,1.0,2.0,0.5,2.0,0.5,1,1,0.7943736899120964
shell,2024-09,3,57,1,4.204907136333471,4.215693752097468,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,0.8537876941417065
shell,2024-10,4,58,1,4.204907136333471,4.141151728574922,0.625,0.25,4.0,0.25,4.0,0.0,1,1,0.9025263082320198
shell,2024-11,1,59,1,4.204907136333471,4.349853913618242,1.0,0.0,1.0,1.0,1.0,-1.0,1,1,0.9175319513804596
shell,2024-12,1,60,1,4.204907136333471,4.114888633944749,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.9087605063697853
shell,2025-01,3,61,1,4.204907136333471,4.202211205059051,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,1,0.9618948738827183
shell,2025-02,4,62,1,4.204907136333471,4.23975923300736,0.625,0.0,4.0,0.0,4.0,0.0,1,1,0.9649936190048208
shell,2025-03,2,63,1,4.204907136333471,4.300582590712507,0.75,0.5,2.0,0.0,2.0,0.5,1,1,0.9784754355606526
shell,2025-04,1,64,1,4.204907136333471,3.9065439847479237,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0402353442258345
shell,2025-06,2,66,1,4.204907136333471,4.022476213321687,0.75,0.0,2.0,0.0,2.0,0.0,1,1,1.058190044052818
shell,2025-07,2,67,1,4.204907136333471,4.053074174693647,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9884341600286033
shell,2025-08,1,68,1,4.204907136333471,4.646849261354358,1.0,0.0,1.0,1.0,1.0,-1.0,1,1,1.0250208709494477
shell,2025-09,2,69,1,4.204907136333471,4.044405049334603,0.75,0.0,2.0,0.0,2.0,0.0,1,1,1.0338027031579542
shell,2025-10,1,70,1,4.204907136333471,4.226319377773297,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0313242330467107
ssl,2020-01,9,1,0,3.9362425860321637,4.152859766606052,0.5555555555555556,0.2222222222222222,9.0,0.1111111111111111,9.0,0.1111111111111111,0,0,-1.0265186621478888
ssl,2020-02,10,2,0,3.9362425860321637,3.632691118359844,0.55,0.3,10.0,0.2,10.0,0.09999999999999998,0,0,-1.0265186621478888
ssl,2020-03,9,3,0,3.9362425860321637,4.007292310389623,0.5555555555555556,0.2222222222222222,9.0,0.1111111111111111,9.0,0.1111111111111111,0,0,-1.0265186621478888
ssl,2020-04,6,4,0,3.9362425860321637,4.0674638485751995,0.5833333333333334,0.3333333333333333,6.0,0.6666666666666666,6.0,-0.3333333333333333,0,0,-1.0265186621478888
ssl,2020-05,5,5,0,3.9362425860321637,4.016315524275475,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
ssl,2020-06,7,6,0,3.9362425860321637,3.6727177633450134,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,0,0,-1.0265186621478888
ssl,2020-07,12,7,0,3.9362425860321637,3.9860069169621486,0.5416666666666667,0.25,12.0,0.16666666666666666,12.0,0.08333333333333334,0,0,-1.0265186621478888
ssl,2020-08,9,8,0,3.9362425860321637,3.9651186785676256,0.5555555555555556,0.0,9.0,0.1111111111111111,9.0,-0.1111111111111111,0,0,-1.0265186621478888
ssl,2020-09,10,9,0,3.9362425860321637,3.9666984899090103,0.55,0.2,10.0,0.1,10.0,0.1,0,0,-1.0265186621478888
ssl,2020-10,5,10,0,3.9362425860321637,3.566048258484281,0.6,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
ssl,2020-11,8,11,0,3.9362425860321637,3.9218359496478863,0.5625,0.5,8.0,0.375,8.0,0.125,0,0,-1.0265186621478888
ssl,2020-12,5,12,0,3.9362425860321637,3.9564553688447845,0.6,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
ssl,2021-01,13,13,0,3.9362425860321637,3.8679016694177903,0.5384615384615384,0.15384615384615385,13.0,0.15384615384615385,13.0,0.0,0,0,-1.0265186621478888
ssl,2021-02,7,14,0,3.9362425860321637,4.002191937434463,0.5714285714285713,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,0,0,-1.0265186621478888
ssl,2021-03,7,15,0,3.9362425860321637,4.082425476897747,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,0,0,-1.0265186621478888
ssl,2021-04,15,16,0,3.9362425860321637,3.9821054642404072,0.5333333333333333,0.3333333333333333,15.0,0.2,15.0,0.1333333333333333,0,0,-1.0265186621478888
ssl,2021-05,13,17,0,3.9362425860321637,3.901378343000987,0.5384615384615384,0.07692307692307693,13.0,0.3076923076923077,13.0,-0.23076923076923078,0,0,-1.0265186621478888
ssl,2021-06,14,18,0,3.9362425860321637,3.883686724772687,0.5357142857142857,0.07142857142857142,14.0,0.0,14.0,0.07142857142857142,0,0,-1.0265186621478888
ssl,2021-07,2,19,0,3.9362425860321637,3.8586930273834614,0.75,0.0,2.0,0.0,2.0,0.0,0,0,-1.0265186621478888
ssl,2021-08,4,20,0,3.9362425860321637,3.905295935490873,0.625,0.0,4.0,0.25,4.0,-0.25,0,0,-1.0265186621478888
ssl,2021-09,5,21,0,3.9362425860321637,4.081941495182275,0.6,0.2,5.0,0.6,5.0,-0.39999999999999997,0,0,-1.0265186621478888
ssl,2021-10,8,22,0,3.9362425860321637,3.801195043565561,0.5625,0.0,8.0,0.125,8.0,-0.125,0,0,-1.0265186621478888
ssl,2021-11,9,23,0,3.9362425860321637,3.944468494741503,0.5555555555555556,0.2222222222222222,9.0,0.2222222222222222,9.0,0.0,0,0,-1.0265186621478888
ssl,2021-12,8,24,0,3.9362425860321637,3.8860549298993528,0.5625,0.0,8.0,0.125,8.0,-0.125,0,0,-1.0265186621478888
ssl,2022-01,5,25,0,3.9362425860321637,4.079814525999025,0.6,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
ssl,2022-02,6,26,0,3.9362425860321637,4.043457662784974,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,0,0,-1.0265186621478888
ssl,2022-03,5,27,0,3.9362425860321637,3.9419176768087647,0.6,0.0,5.0,0.0,5.0,0.0,0,0,-1.0265186621478888
ssl,2022-04,10,28,0,3.9362425860321637,3.895045886592322,0.55,0.0,10.0,0.1,10.0,-0.1,0,0,-1.0265186621478888
ssl,2022-05,5,29,0,3.9362425860321637,4.01880992144517,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
ssl,2022-06,13,30,0,3.9362425860321637,3.8780307129349914,0.5384615384615384,0.07692307692307693,13.0,0.38461538461538464,13.0,-0.3076923076923077,0,0,-1.0265186621478888
ssl,2022-07,7,31,0,3.9362425860321637,4.1846005607594,0.5714285714285713,0.14285714285714285,7.0,0.0,7.0,0.14285714285714285,0,0,-1.0265186621478888
ssl,2022-08,11,32,0,3.9362425860321637,3.912594831978861,0.5454545454545454,0.18181818181818182,11.0,0.18181818181818182,11.0,0.0,0,0,-1.0265186621478888
ssl,2022-09,3,33,0,3.9362425860321637,3.902003703478467,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,0,0,-1.0265186621478888
ssl,2022-10,6,34,0,3.9362425860321637,4.046106927125182,0.5833333333333334,0.0,6.0,0.3333333333333333,6.0,-0.3333333333333333,0,0,-1.0265186621478888
ssl,2022-11,6,35,0,3.9362425860321637,3.936470581163789,0.5833333333333334,0.8333333333333334,6.0,0.16666666666666666,6.0,0.6666666666666667,0,0,-1.0265186621478888
ssl,2022-12,4,36,0,3.9362425860321637,3.788604304292461,0.625,0.5,4.0,0.25,4.0,0.25,1,0,0.9169805168197676
ssl,2023-01,12,37,0,3.9362425860321637,3.974504867793808,0.5416666666666666,0.0,12.0,0.25,12.0,-0.25,1,0,1.0695356832578977
ssl,2023-02,4,38,0,3.9362425860321637,4.087045272738461,0.625,0.25,4.0,0.0,4.0,0.25,1,0,1.0907751740780631
ssl,2023-03,4,39,0,3.9362425860321637,3.9797668860171544,0.625,0.0,4.0,0.0,4.0,0.0,1,0,1.1046366938343386
ssl,2023-04,3,40,0,3.9362425860321637,3.924357415468154,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,1.1241669951686228
ssl,2023-05,3,41,0,3.9362425860321637,4.070684269034064,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,1.1129732943112054
ssl,2023-06,6,42,0,3.9362425860321637,3.9443761463235347,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,1,0,1.0867814541979803
ssl,2023-07,2,43,0,3.9362425860321637,4.123956696481394,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9898725818734395
ssl,2023-08,3,44,0,3.9362425860321637,3.8799224675717405,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,0.9253188388760717
ssl,2023-09,5,45,0,3.9362425860321637,3.9800926692768144,0.6,0.0,5.0,0.2,5.0,-0.2,1,0,0.9335644841020355
ssl,2023-10,2,46,0,3.9362425860321637,4.298116788517241,0.75,0.0,2.0,0.0,2.0,0.0,1,0,0.9365620085004364
ssl,2023-11,6,47,0,3.9362425860321637,4.002186169442397,0.5833333333333334,0.16666666666666666,6.0,0.3333333333333333,6.0,-0.16666666666666666,1,0,0.9443248097036234
ssl,2023-12,2,48,0,3.9362425860321637,3.9619958338404837,0.75,1.0,2.0,0.0,2.0,1.0,1,0,0.931478609386297
ssl,2024-01,4,49,0,3.9362425860321637,4.0381735675787,0.625,0.0,4.0,0.25,4.0,-0.25,1,0,0.9552453601877259
ssl,2024-02,3,50,0,3.9362425860321637,4.105330568836091,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,0,0.9512597482887946
ssl,2024-03,7,51,0,3.9362425860321637,4.00374936272019,0.5714285714285713,0.2857142857142857,7.0,0.14285714285714285,7.0,0.14285714285714285,1,0,0.9241037505892032
ssl,2024-04,9,52,0,3.9362425860321637,3.8687008556542244,0.5555555555555556,0.1111111111111111,9.0,0.1111111111111111,9.0,0.0,1,0,0.893771288491975
ssl,2024-05,4,53,0,3.9362425860321637,2.8896661978462017,0.625,0.0,4.0,0.75,4.0,-0.75,1,0,0.9001548162587621
ssl,2024-06,4,54,0,3.9362425860321637,4.107318424297328,0.625,0.0,4.0,0.5,4.0,-0.5,1,0,0.9105996096502342
ssl,2024-07,3,55,0,3.9362425860321637,4.006579077367803,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,0,0.8185696544784788
ssl,2024-08,1,56,0,3.9362425860321637,4.345027646773104,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0.7943736899120964
