tag,month_id,exposure_index,exposure_group,exposure_rank,n_questions,accepted_rate,mean_answer_count,mean_score,mean_log_views,mean_log_answers,routine_keyword_share,post_chatgpt,log_questions,time_index,time_post,month_order,exposure_post
numpy,2021-12,0.17674439068280354,Mid Exposure,7,948,0.5010548523206751,1.220464135021097,0.6381856540084389,5.029902790470128,0.7144499735840552,0.7257383966244726,0,6.855408798609928,12,0,2021-12,0.0
numpy,2022-01,0.17674439068280354,Mid Exposure,7,920,0.5521739130434783,1.257608695652174,0.6684782608695652,5.104369179624111,0.7407146932002323,0.7206521739130435,0,6.825460036255307,13,0,2022-01,0.0
numpy,2022-02,0.17674439068280354,Mid Exposure,7,882,0.5408163265306123,1.2641723356009071,0.5238095238095238,5.015534699810319,0.7458640788342407,0.7414965986394558,0,6.78332520060396,14,0,2022-02,0.0
numpy,2022-03,0.17674439068280354,Mid Exposure,7,1136,0.46742957746478875,1.1205985915492958,0.386443661971831,4.968847999662309,0.6631372168087356,0.7447183098591549,0,7.036148493750536,15,0,2022-03,0.0
numpy,2022-04,0.17674439068280354,Mid Exposure,7,1040,0.4778846153846154,1.1721153846153847,0.36730769230769234,4.756670910030451,0.6858079359339261,0.7019230769230769,0,6.947937068614969,16,0,2022-04,0.0
numpy,2022-05,0.17674439068280354,Mid Exposure,7,1024,0.4521484375,1.091796875,0.341796875,4.662901305597882,0.6474416480086211,0.7060546875,0,6.932447891572509,17,0,2022-05,0.0
numpy,2022-06,0.17674439068280354,Mid Exposure,7,1057,0.4824976348155156,1.1665089877010406,0.38789025543992434,4.588121122172838,0.6814493227376383,0.7010406811731315,0,6.964135612418245,18,0,2022-06,0.0
numpy,2022-07,0.17674439068280354,Mid Exposure,7,978,0.45296523517382414,1.114519427402863,0.37934560327198363,4.517263924646775,0.6613150892535998,0.7034764826175869,0,6.88653164253051,19,0,2022-07,0.0
numpy,2022-08,0.17674439068280354,Mid Exposure,7,915,0.4743169398907104,1.1814207650273223,0.4021857923497268,4.373294302505018,0.6903744144268379,0.7344262295081967,0,6.82001636467413,20,0,2022-08,0.0
numpy,2022-09,0.17674439068280354,Mid Exposure,7,833,0.4525810324129652,1.0588235294117647,0.19447779111644659,4.151596608026587,0.6343430829924019,0.7358943577430972,0,6.726233402358747,21,0,2022-09,0.0
numpy,2022-10,0.17674439068280354,Mid Exposure,7,917,0.44274809160305345,1.06979280261723,0.2595419847328244,4.06694082299641,0.6394617445312479,0.7393675027262814,0,6.822197390620491,22,0,2022-10,0.0
numpy,2022-11,0.17674439068280354,Mid Exposure,7,992,0.45161290322580644,1.0393145161290323,0.2217741935483871,3.8210257547832636,0.6245040490626098,0.6915322580645161,0,6.900730664045173,23,0,2022-11,0.0
numpy,2022-12,0.17674439068280354,Mid Exposure,7,837,0.41935483870967744,1.096774193548387,0.5053763440860215,3.9702366234636393,0.6454481732157515,0.7192353643966547,1,6.731018100482083,24,1,2022-12,0.17674439068280354
numpy,2023-01,0.17674439068280354,Mid Exposure,7,798,0.4298245614035088,1.006265664160401,0.2581453634085213,3.7933446220911122,0.6066096985636604,0.7030075187969925,1,6.683360945766275,25,2,2023-01,0.17674439068280354
numpy,2023-02,0.17674439068280354,Mid Exposure,7,749,0.36181575433911883,0.9773030707610146,0.24032042723631508,3.638149634759851,0.5648740135834707,0.7249666221628839,1,6.620073206530356,26,3,2023-02,0.17674439068280354
numpy,2023-03,0.17674439068280354,Mid Exposure,7,109,0.3577981651376147,0.8440366972477065,0.1834862385321101,3.238879592486293,0.5400598427507902,0.6788990825688074,1,4.700480365792417,27,4,2023-03,0.17674439068280354
powershell,2021-01,-0.18736361202769578,Mid Exposure,10,845,0.5242603550295858,1.1337278106508877,0.5443786982248521,5.5996093351302845,0.689497081171898,0.39289940828402364,0,6.740519359606223,1,0,2021-01,-0.0
powershell,2021-02,-0.18736361202769578,Mid Exposure,10,917,0.5005452562704471,1.1057797164667393,0.4983642311886587,5.609180027060627,0.6773002967940206,0.38058887677208286,0,6.822197390620491,2,0,2021-02,-0.0
powershell,2021-03,-0.18736361202769578,Mid Exposure,10,992,0.4747983870967742,1.0665322580645162,0.5413306451612904,5.549990982157548,0.6597375693843471,0.3558467741935484,0,6.900730664045173,3,0,2021-03,-0.0
powershell,2021-04,-0.18736361202769578,Mid Exposure,10,928,0.4547413793103448,1.0549568965517242,0.4267241379310345,5.553849680609281,0.6582327133842782,0.38254310344827586,0,6.834108738813838,4,0,2021-04,-0.0
powershell,2021-05,-0.18736361202769578,Mid Exposure,10,835,0.4491017964071856,1.0658682634730539,0.48862275449101794,5.542726388004446,0.6562406744732305,0.39401197604790417,0,6.728628613084702,5,0,2021-05,-0.0
powershell,2021-06,-0.18736361202769578,Mid Exposure,10,860,0.4418604651162791,1.0104651162790699,0.46511627906976744,5.526297425210486,0.6261104332221749,0.40348837209302324,0,6.7580945044277305,6,0,2021-06,-0.0
powershell,2021-07,-0.18736361202769578,Mid Exposure,10,849,0.4464075382803298,1.0,0.5441696113074205,5.520360244345336,0.626394494477224,0.3957597173144876,0,6.745236349484363,7,0,2021-07,-0.0
powershell,2021-08,-0.18736361202769578,Mid Exposure,10,854,0.4765807962529274,1.0526932084309133,0.5620608899297423,5.568336083727921,0.6441562032767146,0.39227166276346603,0,6.75110146893676,8,0,2021-08,-0.0
powershell,2021-09,-0.18736361202769578,Mid Exposure,10,863,0.4600231749710313,1.0023174971031286,0.5307068366164542,5.554365580147209,0.6292099131345074,0.38354577056778677,0,6.761572768804055,9,0,2021-09,-0.0
powershell,2021-10,-0.18736361202769578,Mid Exposure,10,851,0.4582843713278496,1.0305522914218566,0.564042303172738,5.484139161014898,0.6408744857225738,0.38425381903642775,0,6.747586526829315,10,0,2021-10,-0.0
powershell,2021-11,-0.18736361202769578,Mid Exposure,10,811,0.4833538840937115,1.0752157829839704,0.5400739827373613,5.497465060128658,0.6600711969608417,0.4081381011097411,0,6.699500340161678,11,0,2021-11,-0.0
powershell,2021-12,-0.18736361202769578,Mid Exposure,10,757,0.4134742404227213,1.0343461030383092,0.6208718626155878,5.441001461980112,0.6374384862207704,0.3910171730515192,0,6.630683385642372,12,0,2021-12,-0.0
powershell,2022-01,-0.18736361202769578,Mid Exposure,10,857,0.4725787631271879,1.0886814469078179,0.5635939323220537,5.49557644647385,0.6703151236784444,0.38156359393232203,0,6.754604099487962,13,0,2022-01,-0.0
powershell,2022-02,-0.18736361202769578,Mid Exposure,10,805,0.4298136645962733,0.9838509316770186,0.5602484472049689,5.4100091273068776,0.6125918512904839,0.38509316770186336,0,6.692083742506628,14,0,2022-02,-0.0
powershell,2022-03,-0.18736361202769578,Mid Exposure,10,1007,0.4617676266137041,0.8867924528301887,0.4816285998013903,5.2518052403495075,0.5639299148364224,0.3872889771598808,0,6.915723448631314,15,0,2022-03,-0.0
powershell,2022-04,-0.18736361202769578,Mid Exposure,10,940,0.39574468085106385,0.9361702127659575,0.4787234042553192,5.19378858203544,0.5818094849619575,0.41382978723404257,0,6.846943139585379,16,0,2022-04,-0.0
powershell,2022-05,-0.18736361202769578,Mid Exposure,10,944,0.375,0.8241525423728814,0.4480932203389831,5.012357841234528,0.5204912300853992,0.3813559322033898,0,6.851184927493743,17,0,2022-05,-0.0
powershell,2022-06,-0.18736361202769578,Mid Exposure,10,884,0.3891402714932127,0.8608597285067874,0.4649321266968326,4.822626472874567,0.5414087821622884,0.3925339366515837,0,6.785587645007929,18,0,2022-06,-0.0
powershell,2022-07,-0.18736361202769578,Mid Exposure,10,893,0.3393057110862262,0.8085106382978723,0.3292273236282195,4.717851745228882,0.514979662399738,0.3628219484882419,0,6.795705775173514,19,0,2022-07,-0.0
powershell,2022-08,-0.18736361202769578,Mid Exposure,10,975,0.3507692307692308,0.84,0.3528205128205128,4.669485851446348,0.5246613608122601,0.38256410256410256,0,6.883462586413092,20,0,2022-08,-0.0
powershell,2022-09,-0.18736361202769578,Mid Exposure,10,893,0.3729003359462486,0.8801791713325868,0.2866741321388578,4.492627802912335,0.5510513051376602,0.40985442329227323,0,6.795705775173514,21,0,2022-09,-0.0
powershell,2022-10,-0.18736361202769578,Mid Exposure,10,998,0.38276553106212424,0.8687374749498998,0.342685370741483,4.331335118004145,0.5483371596595951,0.42084168336673344,0,6.906754778648554,22,0,2022-10,-0.0
powershell,2022-11,-0.18736361202769578,Mid Exposure,10,1011,0.3669634025717112,0.8456973293768546,0.35014836795252224,4.0831256294246705,0.5365779075753073,0.4055390702274975,0,6.919683849847411,23,0,2022-11,-0.0
powershell,2022-12,-0.18736361202769578,Mid Exposure,10,839,0.3492252681764005,0.8545887961859356,0.3778307508939213,4.071033774169682,0.5399712500499179,0.42193087008343266,1,6.733401891837359,24,1,2022-12,-0.18736361202769578
powershell,2023-01,-0.18736361202769578,Mid Exposure,10,881,0.3427922814982974,0.7945516458569807,0.37003405221339386,3.87609661586859,0.5026654524420179,0.42565266742338254,1,6.782192056006791,25,2,2023-01,-0.18736361202769578
powershell,2023-02,-0.18736361202769578,Mid Exposure,10,859,0.3131548311990687,0.7683352735739232,0.25145518044237486,3.5995793412942607,0.48387150701139053,0.42607683352735737,1,6.756932389247553,26,3,2023-02,-0.18736361202769578
powershell,2023-03,-0.18736361202769578,Mid Exposure,10,120,0.175,0.6583333333333333,-0.058333333333333334,3.207275455395576,0.42177746011878636,0.35,1,4.795790545596741,27,4,2023-03,-0.18736361202769578
regex,2021-01,-0.23196218290254664,Mid Exposure,11,904,0.6780973451327433,1.5132743362831858,0.4778761061946903,4.850065399120066,0.8588828932622893,0.8019911504424779,0,6.807934943699926,1,0,2021-01,-0.0
regex,2021-02,-0.23196218290254664,Mid Exposure,11,1002,0.6696606786427146,1.5239520958083832,0.49500998003992014,4.868487316660778,0.8621192339385364,0.7854291417165669,0,6.910750787961936,2,0,2021-02,-0.0
regex,2021-03,-0.23196218290254664,Mid Exposure,11,1224,0.6740196078431373,1.4861111111111112,0.5980392156862745,4.86326908904286,0.8497408923387937,0.7834967320261438,0,7.110696122978827,3,0,2021-03,-0.0
regex,2021-04,-0.23196218290254664,Mid Exposure,11,1046,0.7036328871892925,1.5038240917782026,0.5047801147227533,4.811242674052964,0.8579328923619676,0.7839388145315488,0,6.953684210870537,4,0,2021-04,-0.0
regex,2021-05,-0.23196218290254664,Mid Exposure,11,995,0.7115577889447237,1.6341708542713569,0.5527638190954773,4.873176594573363,0.9116089230660283,0.7738693467336684,0,6.903747257584598,5,0,2021-05,-0.0
regex,2021-06,-0.23196218290254664,Mid Exposure,11,966,0.65527950310559,1.5683229813664596,0.5590062111801242,4.8611575769281385,0.8790529443360754,0.7846790890269151,0,6.874198495453294,6,0,2021-06,-0.0
regex,2021-07,-0.23196218290254664,Mid Exposure,11,991,0.6518668012108981,1.4692230070635721,0.5247225025227044,4.751702359803791,0.8416197297608379,0.7850655903128153,0,6.899723107284872,7,0,2021-07,-0.0
regex,2021-08,-0.23196218290254664,Mid Exposure,11,984,0.6626016260162602,1.5772357723577235,0.46239837398373984,4.848600076193187,0.8767921662509841,0.7957317073170732,0,6.892641641172089,8,0,2021-08,-0.0
regex,2021-09,-0.23196218290254664,Mid Exposure,11,892,0.6289237668161435,1.5044843049327354,0.3744394618834081,4.864921741961148,0.8538027733046956,0.7914798206278026,0,6.794586580876499,9,0,2021-09,-0.0
regex,2021-10,-0.23196218290254664,Mid Exposure,11,847,0.6977567886658795,1.5289256198347108,0.6245572609208973,4.82290997219406,0.8621239307183611,0.7933884297520661,0,6.742880635791903,10,0,2021-10,-0.0
regex,2021-11,-0.23196218290254664,Mid Exposure,11,823,0.6488456865127582,1.488456865127582,0.5091130012150669,4.75874930870368,0.8484981729105431,0.8080194410692588,0,6.714170529909472,11,0,2021-11,-0.0
regex,2021-12,-0.23196218290254664,Mid Exposure,11,704,0.6434659090909091,1.5596590909090908,0.5880681818181818,4.813065505799273,0.8763828683901511,0.7997159090909091,0,6.558197802812269,12,0,2021-12,-0.0
regex,2022-01,-0.23196218290254664,Mid Exposure,11,676,0.7041420118343196,1.5769230769230769,0.3905325443786982,4.76768584142637,0.8845723728022498,0.7795857988165681,0,6.517671272912275,13,0,2022-01,-0.0
regex,2022-02,-0.23196218290254664,Mid Exposure,11,738,0.6558265582655827,1.4647696476964769,0.25609756097560976,4.802045406732446,0.846619371723661,0.8008130081300813,0,6.6052979209482015,14,0,2022-02,-0.0
regex,2022-03,-0.23196218290254664,Mid Exposure,11,758,0.579155672823219,1.383905013192612,0.25857519788918204,4.677508361587788,0.797547543440735,0.7889182058047494,0,6.63200177739563,15,0,2022-03,-0.0
regex,2022-04,-0.23196218290254664,Mid Exposure,11,689,0.6124818577648766,1.4441219158200291,0.2467343976777939,4.578008130343493,0.8259232594503559,0.7677793904208998,0,6.536691597591305,16,0,2022-04,-0.0
regex,2022-05,-0.23196218290254664,Mid Exposure,11,656,0.6067073170731707,1.420731707317073,0.3079268292682927,4.464630593053313,0.8187284197881451,0.7789634146341463,0,6.48768401848461,17,0,2022-05,-0.0
regex,2022-06,-0.23196218290254664,Mid Exposure,11,713,0.6044880785413744,1.4067321178120618,0.2917251051893408,4.333967447155607,0.8086237020133665,0.782608695652174,0,6.570882962339584,18,0,2022-06,-0.0
regex,2022-07,-0.23196218290254664,Mid Exposure,11,893,0.5901455767077267,1.3796192609182532,0.09630459126539753,4.299121481517689,0.7963170456322609,0.7872340425531915,0,6.795705775173514,19,0,2022-07,-0.0
regex,2022-08,-0.23196218290254664,Mid Exposure,11,773,0.6494178525226391,1.5032341526520052,0.3208279430789133,4.231497749641428,0.8520896568884555,0.8188874514877102,0,6.651571873589727,20,0,2022-08,-0.0
regex,2022-09,-0.23196218290254664,Mid Exposure,11,947,0.600844772967265,1.440337909186906,0.18585005279831046,4.078683002272209,0.8227290454902622,0.7983104540654699,0,6.854354502255021,21,0,2022-09,-0.0
regex,2022-10,-0.23196218290254664,Mid Exposure,11,957,0.6091954022988506,1.471264367816092,0.3406478578892372,4.028816746864907,0.827255828455358,0.8077324973876698,0,6.86484777797086,22,0,2022-10,-0.0
regex,2022-11,-0.23196218290254664,Mid Exposure,11,861,0.5528455284552846,1.3077816492450638,0.33797909407665505,3.8369994154933993,0.7613065438031343,0.7839721254355401,0,6.759255270663693,23,0,2022-11,-0.0
regex,2022-12,-0.23196218290254664,Mid Exposure,11,693,0.5425685425685426,1.417027417027417,0.33910533910533913,3.91198579753124,0.8038291200932715,0.7878787878787878,1,6.542471960506805,24,1,2022-12,-0.23196218290254664
regex,2023-01,-0.23196218290254664,Mid Exposure,11,672,0.6071428571428571,1.3705357142857142,0.34970238095238093,3.8703891249493902,0.7894107204699042,0.7842261904761905,1,6.511745329644728,25,2,2023-01,-0.23196218290254664
regex,2023-02,-0.23196218290254664,Mid Exposure,11,789,0.43979721166032953,1.1888466413181242,-0.22686945500633712,3.6603916055397265,0.6709329907361719,0.7782002534854245,1,6.672032945461067,26,3,2023-02,-0.23196218290254664
regex,2023-03,-0.23196218290254664,Mid Exposure,11,125,0.32,1.072,-0.6,3.4128165512368227,0.5999763282463441,0.8,1,4.836281906951478,27,4,2023-03,-0.23196218290254664
spring,2021-01,-0.0892393838950906,Mid Exposure,9,1112,0.3947841726618705,1.1267985611510791,0.6393884892086331,5.909897433328788,0.6664331126113805,0.39748201438848924,0,7.014814351275545,1,0,2021-01,-0.0
spring,2021-02,-0.0892393838950906,Mid Exposure,9,969,0.37564499484004127,0.9865841073271414,0.717234262125903,5.835358805400377,0.6109350629490214,0.36945304437564497,0,6.877296071497429,2,0,2021-02,-0.0
spring,2021-03,-0.0892393838950906,Mid Exposure,9,1205,0.379253112033195,0.991701244813278,0.7800829875518672,5.871112357495018,0.6093811500196146,0.387551867219917,0,7.095064377287131,3,0,2021-03,-0.0
spring,2021-04,-0.0892393838950906,Mid Exposure,9,1034,0.34332688588007737,1.0493230174081238,0.5647969052224371,5.822848194157635,0.6374569691003654,0.379110251450677,0,6.942156705699469,4,0,2021-04,-0.0
spring,2021-05,-0.0892393838950906,Mid Exposure,9,982,0.35030549898167007,0.994908350305499,0.6242362525458248,5.780066670331907,0.6136219284889762,0.34521384928716903,0,6.890609120147166,5,0,2021-05,-0.0
spring,2021-06,-0.0892393838950906,Mid Exposure,9,1021,0.3584720861900098,0.9951028403525954,0.5935357492654261,5.804565545674076,0.6061914660115054,0.3780607247796278,0,6.92951677076365,6,0,2021-06,-0.0
spring,2021-07,-0.0892393838950906,Mid Exposure,9,911,0.3699231613611416,1.0757409440175631,0.4621295279912184,5.8225134793504125,0.6526059952455209,0.40285400658616904,0,6.815639990074331,7,0,2021-07,-0.0
spring,2021-08,-0.0892393838950906,Mid Exposure,9,976,0.34938524590163933,0.951844262295082,0.514344262295082,5.681511142003478,0.5919631831483775,0.4036885245901639,0,6.884486652042782,8,0,2021-08,-0.0
spring,2021-09,-0.0892393838950906,Mid Exposure,9,954,0.3637316561844864,1.0052410901467506,0.4528301886792453,5.802287726271054,0.6210074063862318,0.37945492662473795,0,6.86171134048073,9,0,2021-09,-0.0
spring,2021-10,-0.0892393838950906,Mid Exposure,9,929,0.3519913885898816,1.1022604951560817,0.44994617868675996,5.687416115153014,0.6716933728660225,0.4208826695371367,0,6.835184586147301,10,0,2021-10,-0.0
spring,2021-11,-0.0892393838950906,Mid Exposure,9,952,0.3392857142857143,0.9653361344537815,0.5262605042016807,5.752487346746537,0.6004015553034815,0.39285714285714285,0,6.859614903654202,11,0,2021-11,-0.0
spring,2021-12,-0.0892393838950906,Mid Exposure,9,827,0.34461910519951633,0.9613059250302297,0.6420798065296252,5.742255709930343,0.5960259560240755,0.373639661426844,0,6.71901315438526,12,0,2021-12,-0.0
spring,2022-01,-0.0892393838950906,Mid Exposure,9,923,0.3131094257854821,0.9393282773564464,0.6013001083423619,5.77304097512218,0.5807503532104175,0.38353196099674974,0,6.828712071641684,13,0,2022-01,-0.0
spring,2022-02,-0.0892393838950906,Mid Exposure,9,910,0.33186813186813185,0.9241758241758242,0.6120879120879121,5.790968980078025,0.5807848543500425,0.3824175824175824,0,6.814542897259958,14,0,2022-02,-0.0
spring,2022-03,-0.0892393838950906,Mid Exposure,9,1173,0.2608695652173913,0.763000852514919,0.3742540494458653,5.4912287900452075,0.4764208575046897,0.38107416879795397,0,7.068172000388042,15,0,2022-03,-0.0
spring,2022-04,-0.0892393838950906,Mid Exposure,9,1150,0.24695652173913044,0.7391304347826086,0.36782608695652175,5.402659868431641,0.4554106707525279,0.3765217391304348,0,7.048386408721883,16,0,2022-04,-0.0
spring,2022-05,-0.0892393838950906,Mid Exposure,9,1071,0.24369747899159663,0.7357609710550888,0.2875816993464052,5.240888528642284,0.4594277250957848,0.357609710550887,0,6.977281341630747,17,0,2022-05,-0.0
spring,2022-06,-0.0892393838950906,Mid Exposure,9,1158,0.2556131260794473,0.7504317789291882,0.32037996545768566,5.096461792358689,0.46561505213216026,0.3609671848013817,0,7.055312843339752,18,0,2022-06,-0.0
spring,2022-07,-0.0892393838950906,Mid Exposure,9,1144,0.2736013986013986,0.736013986013986,0.25524475524475526,4.970245099851608,0.46205734652169533,0.40559440559440557,0,7.0431599159883405,19,0,2022-07,-0.0
spring,2022-08,-0.0892393838950906,Mid Exposure,9,1092,0.2445054945054945,0.7243589743589743,0.28113553113553114,4.845578189462151,0.45711841525638963,0.39194139194139194,0,6.996681488176539,20,0,2022-08,-0.0
spring,2022-09,-0.0892393838950906,Mid Exposure,9,989,0.23356926188068755,0.7007077856420627,0.26693629929221435,4.617107775395337,0.4414364404307702,0.3741152679474216,0,6.897704943128636,21,0,2022-09,-0.0
spring,2022-10,-0.0892393838950906,Mid Exposure,9,1072,0.27238805970149255,0.7947761194029851,0.15671641791044777,4.5097186865112535,0.49033128704035556,0.39925373134328357,0,6.9782137426306985,22,0,2022-10,-0.0
spring,2022-11,-0.0892393838950906,Mid Exposure,9,1065,0.23568075117370893,0.6262910798122066,0.2244131455399061,4.214818589346552,0.3999158400457926,0.40093896713615024,0,6.97166860472579,23,0,2022-11,-0.0
spring,2022-12,-0.0892393838950906,Mid Exposure,9,1062,0.2645951035781544,0.6854990583804144,0.2853107344632768,4.278083796797381,0.43281785918858007,0.4020715630885122,1,6.968850378341948,24,1,2022-12,-0.0892393838950906
spring,2023-01,-0.0892393838950906,Mid Exposure,9,1077,0.25069637883008355,0.724233983286908,0.1959145775301764,3.909862836074457,0.4585949093824705,0.3853296193129062,1,6.982862751468942,25,2,2023-01,-0.0892393838950906
spring,2023-02,-0.0892393838950906,Mid Exposure,9,1089,0.20844811753902662,0.6005509641873278,0.031221303948576674,3.5241114720016817,0.385890713175973,0.37649219467401285,1,6.993932975223189,26,3,2023-02,-0.0892393838950906
spring,2023-03,-0.0892393838950906,Mid Exposure,9,169,0.13609467455621302,0.5325443786982249,-0.08284023668639054,3.0336081306483025,0.3329955958247947,0.46745562130177515,1,5.135798437050262,27,4,2023-03,-0.0892393838950906
vba,2021-01,0.013281227366463009,Mid Exposure,8,1230,0.4195121951219512,1.0585365853658537,0.23495934959349593,4.802037289710198,0.6445595072756816,0.48292682926829267,0,7.115582126184454,1,0,2021-01,0.0
vba,2021-02,0.013281227366463009,Mid Exposure,8,1254,0.4409888357256778,1.0542264752791068,0.35167464114832536,4.82327872279516,0.648040008614452,0.4960127591706539,0,7.134890851565884,2,0,2021-02,0.0
vba,2021-03,0.013281227366463009,Mid Exposure,8,1384,0.40173410404624277,1.0166184971098267,0.38439306358381503,4.7647848612737445,0.6192623496384665,0.4421965317919075,0,7.233455418621439,3,0,2021-03,0.0
vba,2021-04,0.013281227366463009,Mid Exposure,8,1112,0.39388489208633093,1.0674460431654675,0.19244604316546762,4.806591356457491,0.6540171366550702,0.47571942446043164,0,7.014814351275545,4,0,2021-04,0.0
vba,2021-05,0.013281227366463009,Mid Exposure,8,1149,0.3907745865970409,1.0191470844212358,0.2463011314186249,4.830742333545389,0.6276072840863648,0.4795474325500435,0,7.047517221357296,5,0,2021-05,0.0
vba,2021-06,0.013281227366463009,Mid Exposure,8,1143,0.3884514435695538,1.0008748906386702,0.30533683289588803,4.722149907518389,0.6132241552699448,0.46194225721784776,0,7.042286171939743,6,0,2021-06,0.0
vba,2021-07,0.013281227366463009,Mid Exposure,8,1133,0.3909973521624007,0.9841129744042365,0.23477493380406,4.770925401101444,0.6002622043513955,0.46690203000882613,0,7.033506484287697,7,0,2021-07,0.0
vba,2021-08,0.013281227366463009,Mid Exposure,8,1115,0.4430493273542601,1.0923766816143499,0.26188340807174887,4.818322145237573,0.6638650072528866,0.5058295964125561,0,7.017506142941256,8,0,2021-08,0.0
vba,2021-09,0.013281227366463009,Mid Exposure,8,933,0.3579849946409432,0.9421221864951769,0.18863879957127547,4.710951849267893,0.5797721936772345,0.4565916398713826,0,6.839476438228843,9,0,2021-09,0.0
vba,2021-10,0.013281227366463009,Mid Exposure,8,924,0.37337662337662336,0.9913419913419913,0.08225108225108226,4.8415223706773185,0.6117581916251017,0.4816017316017316,0,6.829793737512425,10,0,2021-10,0.0
vba,2021-11,0.013281227366463009,Mid Exposure,8,994,0.4104627766599598,0.9839034205231388,0.1579476861167002,4.762588117369918,0.610199644729977,0.45875251509054327,0,6.902742737158593,11,0,2021-11,0.0
vba,2021-12,0.013281227366463009,Mid Exposure,8,858,0.3717948717948718,0.9953379953379954,0.22261072261072262,4.72128669837242,0.6172325859977446,0.4627039627039627,0,6.755768921984255,12,0,2021-12,0.0
vba,2022-01,0.013281227366463009,Mid Exposure,8,954,0.3857442348008386,0.9842767295597484,0.1488469601677149,4.702697488354874,0.6143306153022965,0.469601677148847,0,6.86171134048073,13,0,2022-01,0.0
vba,2022-02,0.013281227366463009,Mid Exposure,8,1004,0.34462151394422313,0.9950199203187251,0.2410358565737052,4.639006739079457,0.6114307891321559,0.47908366533864544,0,6.912742820493176,14,0,2022-02,0.0
vba,2022-03,0.013281227366463009,Mid Exposure,8,1192,0.33557046979865773,0.9370805369127517,0.31291946308724833,4.596360223972968,0.575920547321386,0.4538590604026846,0,7.084226422097916,15,0,2022-03,0.0
vba,2022-04,0.013281227366463009,Mid Exposure,8,957,0.3333333333333333,0.9028213166144201,0.31452455590386624,4.537782835427356,0.55857777065848,0.47335423197492166,0,6.86484777797086,16,0,2022-04,0.0
vba,2022-05,0.013281227366463009,Mid Exposure,8,1146,0.2835951134380454,0.8045375218150087,0.23211169284467714,4.39417611184069,0.5026191752561815,0.49214659685863876,0,7.044905117129371,17,0,2022-05,0.0
vba,2022-06,0.013281227366463009,Mid Exposure,8,1127,0.3318544809228039,0.8686779059449867,0.14906832298136646,4.267357152682151,0.5397442859427237,0.4622892635314996,0,7.028201432058005,18,0,2022-06,0.0
vba,2022-07,0.013281227366463009,Mid Exposure,8,1080,0.32222222222222224,0.850925925925926,0.13333333333333333,4.201556698983283,0.5351028864337671,0.4583333333333333,0,6.985641817639208,19,0,2022-07,0.0
vba,2022-08,0.013281227366463009,Mid Exposure,8,1128,0.3191489361702128,0.8581560283687943,0.14716312056737588,4.193029610229398,0.5347113075778704,0.45478723404255317,0,7.029087564149662,20,0,2022-08,0.0
vba,2022-09,0.013281227366463009,Mid Exposure,8,992,0.3165322580645161,0.8407258064516129,0.11895161290322581,4.049623545981979,0.5205291771794877,0.4566532258064516,0,6.900730664045173,21,0,2022-09,0.0
vba,2022-10,0.013281227366463009,Mid Exposure,8,1036,0.29922779922779924,0.7972972972972973,0.17664092664092665,3.959095956932206,0.5063705959713811,0.48455598455598453,0,6.9440872082295275,22,0,2022-10,0.0
vba,2022-11,0.013281227366463009,Mid Exposure,8,1080,0.3148148148148148,0.8185185185185185,0.21944444444444444,3.8230123956776114,0.5185597316147659,0.4759259259259259,0,6.985641817639208,23,0,2022-11,0.0
vba,2022-12,0.013281227366463009,Mid Exposure,8,882,0.2981859410430839,0.8820861678004536,0.25510204081632654,3.829148595405971,0.5410944118155044,0.47165532879818595,1,6.78332520060396,24,1,2022-12,0.013281227366463009
vba,2023-01,0.013281227366463009,Mid Exposure,8,1019,0.30323846908734053,0.9195289499509323,0.24043179587831207,3.7624161924406927,0.5594385366678254,0.47497546614327774,1,6.927557906278317,25,2,2023-01,0.013281227366463009
vba,2023-02,0.013281227366463009,Mid Exposure,8,984,0.266260162601626,0.7774390243902439,0.052845528455284556,3.5739926666497897,0.4790546381991222,0.42886178861788615,1,6.892641641172089,26,3,2023-02,0.013281227366463009
vba,2023-03,0.013281227366463009,Mid Exposure,8,152,0.21052631578947367,0.6052631578947368,-0.09868421052631579,3.2714606885250017,0.37746623673064744,0.42105263157894735,1,5.030437921392435,27,4,2023-03,0.013281227366463009
